0.000000000000000000e+00,5.400000000000000000e+01,4.884761851137405131e+00
0.000000000000000000e+00,5.500000000000000000e+01,6.011745430696140424e+00
0.000000000000000000e+00,5.600000000000000000e+01,1.589456387609363475e+01
0.000000000000000000e+00,5.700000000000000000e+01,1.548069908388101723e+01
0.000000000000000000e+00,5.800000000000000000e+01,1.476824251861771309e+01
0.000000000000000000e+00,5.900000000000000000e+01,1.409863430625046909e+01
0.000000000000000000e+00,6.000000000000000000e+01,1.385771775560359487e+01
0.000000000000000000e+00,6.100000000000000000e+01,1.352917449496357705e+01
0.000000000000000000e+00,6.200000000000000000e+01,1.235010900422272506e+01
0.000000000000000000e+00,6.300000000000000000e+01,1.113914021796010800e+01
0.000000000000000000e+00,6.400000000000000000e+01,9.309157411067385368e+00
0.000000000000000000e+00,6.500000000000000000e+01,8.861244834716256236e+00
0.000000000000000000e+00,6.600000000000000000e+01,8.432801544416980377e+00
0.000000000000000000e+00,6.700000000000000000e+01,8.772068299837988192e+00
0.000000000000000000e+00,6.800000000000000000e+01,9.972320173540699884e+00
0.000000000000000000e+00,6.900000000000000000e+01,1.079884262000691741e+01
0.000000000000000000e+00,7.000000000000000000e+01,1.180436292834622769e+01
0.000000000000000000e+00,7.100000000000000000e+01,1.040782960308458982e+01
0.000000000000000000e+00,7.200000000000000000e+01,1.075657077266625627e+01
0.000000000000000000e+00,7.300000000000000000e+01,1.190775507987850013e+01
0.000000000000000000e+00,7.400000000000000000e+01,1.232299245582539449e+01
0.000000000000000000e+00,7.500000000000000000e+01,1.346089871239122004e+01
0.000000000000000000e+00,7.600000000000000000e+01,1.406950078188204678e+01
0.000000000000000000e+00,7.700000000000000000e+01,1.419577906702360970e+01
0.000000000000000000e+00,7.800000000000000000e+01,1.360659689861641297e+01
0.000000000000000000e+00,7.900000000000000000e+01,1.247203503865923402e+01
0.000000000000000000e+00,8.000000000000000000e+01,1.269807845401565416e+01
1.000000000000000000e+00,0.000000000000000000e+00,1.816221824357234338e+00
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,1.144016123987297462e+00
1.000000000000000000e+00,3.000000000000000000e+00,2.235651238325453871e+00
1.000000000000000000e+00,4.000000000000000000e+00,3.172123851429026864e+00
1.000000000000000000e+00,5.000000000000000000e+00,6.202528007923289621e+00
1.000000000000000000e+00,6.000000000000000000e+00,8.009663699205862741e+00
1.000000000000000000e+00,7.000000000000000000e+00,8.167166729803509995e+00
1.000000000000000000e+00,8.000000000000000000e+00,8.264802496599214621e+00
1.000000000000000000e+00,9.000000000000000000e+00,7.682891699114976269e+00
1.000000000000000000e+00,1.000000000000000000e+01,7.997504377163663136e+00
1.000000000000000000e+00,1.100000000000000000e+01,7.205512093500000326e+00
1.000000000000000000e+00,1.200000000000000000e+01,6.395457386432463309e+00
1.000000000000000000e+00,1.300000000000000000e+01,5.998686956512994328e+00
1.000000000000000000e+00,1.400000000000000000e+01,1.847502084187687643e+01
1.000000000000000000e+00,1.500000000000000000e+01,1.955930660004595012e+01
1.000000000000000000e+00,1.600000000000000000e+01,1.981605299860700597e+01
1.000000000000000000e+00,1.700000000000000000e+01,1.806391323426578666e+01
1.000000000000000000e+00,1.800000000000000000e+01,1.713982582044948799e+01
1.000000000000000000e+00,1.900000000000000000e+01,1.660883963765709126e+01
1.000000000000000000e+00,2.000000000000000000e+01,1.602027691755955274e+01
1.000000000000000000e+00,2.100000000000000000e+01,1.485539284721689768e+01
1.000000000000000000e+00,2.200000000000000000e+01,2.576207081860849613e+01
1.000000000000000000e+00,2.300000000000000000e+01,2.443798240539753763e+01
1.000000000000000000e+00,2.400000000000000000e+01,2.294034386722119123e+01
1.000000000000000000e+00,2.500000000000000000e+01,2.104059946623468136e+01
1.000000000000000000e+00,2.600000000000000000e+01,1.885977770837496692e+01
1.000000000000000000e+00,2.700000000000000000e+01,1.695310628095484518e+01
1.000000000000000000e+00,2.800000000000000000e+01,2.667963629612088994e+01
1.000000000000000000e+00,2.900000000000000000e+01,2.577685944787833705e+01
1.000000000000000000e+00,3.000000000000000000e+01,2.407224803392896462e+01
1.000000000000000000e+00,3.100000000000000000e+01,2.236915984433626647e+01
1.000000000000000000e+00,3.200000000000000000e+01,2.153328501951971319e+01
1.000000000000000000e+00,3.300000000000000000e+01,2.018365706245650415e+01
1.000000000000000000e+00,3.400000000000000000e+01,1.910933961059021158e+01
1.000000000000000000e+00,3.500000000000000000e+01,1.821125325658773875e+01
1.000000000000000000e+00,3.600000000000000000e+01,1.739756066232622800e+01
1.000000000000000000e+00,3.700000000000000000e+01,1.603515653715037104e+01
1.000000000000000000e+00,3.800000000000000000e+01,1.549248493587251119e+01
1.000000000000000000e+00,3.900000000000000000e+01,1.473268123285923359e+01
1.000000000000000000e+00,4.000000000000000000e+01,1.416110855362226673e+01
1.000000000000000000e+00,4.100000000000000000e+01,1.329829763969807743e+01
1.000000000000000000e+00,4.200000000000000000e+01,1.203475007186459500e+01
1.000000000000000000e+00,4.300000000000000000e+01,8.227503420083289498e+00
1.000000000000000000e+00,4.400000000000000000e+01,6.421233689191272909e+00
1.000000000000000000e+00,4.500000000000000000e+01,6.242636724435477014e+00
1.000000000000000000e+00,4.600000000000000000e+01,6.055418964375468782e+00
1.000000000000000000e+00,4.700000000000000000e+01,5.242532944578989884e+00
1.000000000000000000e+00,4.800000000000000000e+01,4.199008670244167796e+00
1.000000000000000000e+00,4.900000000000000000e+01,3.530176475452868612e+00
1.000000000000000000e+00,5.000000000000000000e+01,3.400286506756732052e+00
1.000000000000000000e+00,5.100000000000000000e+01,3.694355428674273245e+00
1.000000000000000000e+00,5.200000000000000000e+01,4.398522423584412699e+00
1.000000000000000000e+00,5.300000000000000000e+01,5.082582383818750493e+00
1.000000000000000000e+00,5.400000000000000000e+01,6.471286312642716254e+00
1.000000000000000000e+00,5.500000000000000000e+01,7.688282207537359803e+00
1.000000000000000000e+00,5.600000000000000000e+01,1.418288950101083046e+01
1.000000000000000000e+00,5.700000000000000000e+01,1.372454020456497759e+01
1.000000000000000000e+00,5.800000000000000000e+01,1.298236311890156891e+01
1.000000000000000000e+00,5.900000000000000000e+01,1.228532367182843288e+01
1.000000000000000000e+00,6.000000000000000000e+01,1.204208859229852457e+01
1.000000000000000000e+00,6.100000000000000000e+01,1.171719973215336097e+01
1.000000000000000000e+00,6.200000000000000000e+01,1.054157822221554675e+01
1.000000000000000000e+00,6.300000000000000000e+01,9.334675846442261005e+00
1.000000000000000000e+00,6.400000000000000000e+01,7.498475419360360661e+00
1.000000000000000000e+00,6.500000000000000000e+01,7.061948554278579593e+00
1.000000000000000000e+00,6.600000000000000000e+01,6.659163426309022249e+00
1.000000000000000000e+00,6.700000000000000000e+01,7.106321513535030832e+00
1.000000000000000000e+00,6.800000000000000000e+01,8.339748792521911369e+00
1.000000000000000000e+00,6.900000000000000000e+01,9.250162020665468887e+00
1.000000000000000000e+00,7.000000000000000000e+01,1.022842361310889636e+01
1.000000000000000000e+00,7.100000000000000000e+01,8.615678452488534589e+00
1.000000000000000000e+00,7.200000000000000000e+01,9.007278048038955376e+00
1.000000000000000000e+00,7.300000000000000000e+01,1.019478623472542367e+01
1.000000000000000000e+00,7.400000000000000000e+01,1.065500726581409552e+01
1.000000000000000000e+00,7.500000000000000000e+01,1.180644609928280531e+01
1.000000000000000000e+00,7.600000000000000000e+01,1.238611869042934899e+01
1.000000000000000000e+00,7.700000000000000000e+01,1.245623444335661389e+01
1.000000000000000000e+00,7.800000000000000000e+01,1.182209478029073146e+01
1.000000000000000000e+00,7.900000000000000000e+01,1.086370791813941139e+01
1.000000000000000000e+00,8.000000000000000000e+01,1.108528497077750430e+01
2.000000000000000000e+00,0.000000000000000000e+00,2.557041337853390051e+00
2.000000000000000000e+00,1.000000000000000000e+00,1.144016123987242617e+00
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,3.000000000000000000e+00,1.396473726268735005e+00
2.000000000000000000e+00,4.000000000000000000e+00,2.444605247399803005e+00
2.000000000000000000e+00,5.000000000000000000e+00,5.341037484581844907e+00
2.000000000000000000e+00,6.000000000000000000e+00,7.168899467805363024e+00
2.000000000000000000e+00,7.000000000000000000e+00,7.234144510882643431e+00
2.000000000000000000e+00,8.000000000000000000e+00,7.260192381421003205e+00
2.000000000000000000e+00,9.000000000000000000e+00,6.604944843830287127e+00
2.000000000000000000e+00,1.000000000000000000e+01,6.856638219885181407e+00
2.000000000000000000e+00,1.100000000000000000e+01,6.064284786707480279e+00
2.000000000000000000e+00,1.200000000000000000e+01,5.303945804503186423e+00
2.000000000000000000e+00,1.300000000000000000e+01,5.016122936872059235e+00
2.000000000000000000e+00,1.400000000000000000e+01,1.908475956273721863e+01
2.000000000000000000e+00,1.500000000000000000e+01,2.010341349503398689e+01
2.000000000000000000e+00,1.600000000000000000e+01,2.030621907081571464e+01
2.000000000000000000e+00,1.700000000000000000e+01,1.845932032663314004e+01
2.000000000000000000e+00,1.800000000000000000e+01,1.746934917354326444e+01
2.000000000000000000e+00,1.900000000000000000e+01,1.688988735180243239e+01
2.000000000000000000e+00,2.000000000000000000e+01,1.622754480911019570e+01
2.000000000000000000e+00,2.100000000000000000e+01,1.484378887753023868e+01
2.000000000000000000e+00,2.200000000000000000e+01,2.569070465809459236e+01
2.000000000000000000e+00,2.300000000000000000e+01,2.437694051811477536e+01
2.000000000000000000e+00,2.400000000000000000e+01,2.288043057208430042e+01
2.000000000000000000e+00,2.500000000000000000e+01,2.099795034895751300e+01
2.000000000000000000e+00,2.600000000000000000e+01,1.880177547684398931e+01
2.000000000000000000e+00,2.700000000000000000e+01,1.697266474874939846e+01
2.000000000000000000e+00,2.800000000000000000e+01,2.566157345638406184e+01
2.000000000000000000e+00,2.900000000000000000e+01,2.478046286311276702e+01
2.000000000000000000e+00,3.000000000000000000e+01,2.309144341608235251e+01
2.000000000000000000e+00,3.100000000000000000e+01,2.138770876015178501e+01
2.000000000000000000e+00,3.200000000000000000e+01,2.054531814106706378e+01
2.000000000000000000e+00,3.300000000000000000e+01,1.918348190951433807e+01
2.000000000000000000e+00,3.400000000000000000e+01,1.809423141810222191e+01
2.000000000000000000e+00,3.500000000000000000e+01,1.717773941399755344e+01
2.000000000000000000e+00,3.600000000000000000e+01,1.634251097428037625e+01
2.000000000000000000e+00,3.700000000000000000e+01,1.498434200811949779e+01
2.000000000000000000e+00,3.800000000000000000e+01,1.445985294289001821e+01
2.000000000000000000e+00,3.900000000000000000e+01,1.373225096208362217e+01
2.000000000000000000e+00,4.000000000000000000e+01,1.319274641585125529e+01
2.000000000000000000e+00,4.100000000000000000e+01,1.235907794145886918e+01
2.000000000000000000e+00,4.200000000000000000e+01,1.108060113532943980e+01
2.000000000000000000e+00,4.300000000000000000e+01,7.666966018698146534e+00
2.000000000000000000e+00,4.400000000000000000e+01,6.326927922693494466e+00
2.000000000000000000e+00,4.500000000000000000e+01,6.305620114557138223e+00
2.000000000000000000e+00,4.600000000000000000e+01,6.342889323671473178e+00
2.000000000000000000e+00,4.700000000000000000e+01,5.781344660068736374e+00
2.000000000000000000e+00,4.800000000000000000e+01,4.959093464916622729e+00
2.000000000000000000e+00,4.900000000000000000e+01,4.469946986446506898e+00
2.000000000000000000e+00,5.000000000000000000e+01,4.523110329070210156e+00
2.000000000000000000e+00,5.100000000000000000e+01,4.837470957240504355e+00
2.000000000000000000e+00,5.200000000000000000e+01,5.497481585263437331e+00
2.000000000000000000e+00,5.300000000000000000e+01,6.122940805232953920e+00
2.000000000000000000e+00,5.400000000000000000e+01,7.413018340372101278e+00
2.000000000000000000e+00,5.500000000000000000e+01,8.567206464055448834e+00
2.000000000000000000e+00,5.600000000000000000e+01,1.409004195612480181e+01
2.000000000000000000e+00,5.700000000000000000e+01,1.353350968936369014e+01
2.000000000000000000e+00,5.800000000000000000e+01,1.270496616639401743e+01
2.000000000000000000e+00,5.900000000000000000e+01,1.186208945498237455e+01
2.000000000000000000e+00,6.000000000000000000e+01,1.152621596231134760e+01
2.000000000000000000e+00,6.100000000000000000e+01,1.115499500183349291e+01
2.000000000000000000e+00,6.200000000000000000e+01,9.957723251777199636e+00
2.000000000000000000e+00,6.300000000000000000e+01,8.732132144421740350e+00
2.000000000000000000e+00,6.400000000000000000e+01,6.947849843189181307e+00
2.000000000000000000e+00,6.500000000000000000e+01,6.448006515211312184e+00
2.000000000000000000e+00,6.600000000000000000e+01,5.959585670983888583e+00
2.000000000000000000e+00,6.700000000000000000e+01,6.218036647747556600e+00
2.000000000000000000e+00,6.800000000000000000e+01,7.415314465545140621e+00
2.000000000000000000e+00,6.900000000000000000e+01,8.257437836044879020e+00
2.000000000000000000e+00,7.000000000000000000e+01,9.256078248340591230e+00
2.000000000000000000e+00,7.100000000000000000e+01,7.963196368997424557e+00
2.000000000000000000e+00,7.200000000000000000e+01,8.241589803730244412e+00
2.000000000000000000e+00,7.300000000000000000e+01,9.365339613985049994e+00
2.000000000000000000e+00,7.400000000000000000e+01,9.767474494656013917e+00
2.000000000000000000e+00,7.500000000000000000e+01,1.090404212505683468e+01
2.000000000000000000e+00,7.600000000000000000e+01,1.151598347483973761e+01
2.000000000000000000e+00,7.700000000000000000e+01,1.166696088765020001e+01
2.000000000000000000e+00,7.800000000000000000e+01,1.113433125495674503e+01
2.000000000000000000e+00,7.900000000000000000e+01,9.917672758879856332e+00
2.000000000000000000e+00,8.000000000000000000e+01,1.014316836112667275e+01
3.000000000000000000e+00,0.000000000000000000e+00,3.908815514377714795e+00
3.000000000000000000e+00,1.000000000000000000e+00,2.235651238325450763e+00
3.000000000000000000e+00,2.000000000000000000e+00,1.396473726268614435e+00
3.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,4.000000000000000000e+00,1.053214245133382354e+00
3.000000000000000000e+00,5.000000000000000000e+00,3.985576241546416210e+00
3.000000000000000000e+00,6.000000000000000000e+00,7.599830428730273368e+00
3.000000000000000000e+00,7.000000000000000000e+00,7.484386823645959197e+00
3.000000000000000000e+00,8.000000000000000000e+00,7.337845112683332616e+00
3.000000000000000000e+00,9.000000000000000000e+00,6.465233234020531405e+00
3.000000000000000000e+00,1.000000000000000000e+01,6.313452441211469868e+00
3.000000000000000000e+00,1.100000000000000000e+01,5.334065780139980895e+00
3.000000000000000000e+00,1.200000000000000000e+01,4.287404756760236246e+00
3.000000000000000000e+00,1.300000000000000000e+01,3.770518615577417965e+00
3.000000000000000000e+00,1.400000000000000000e+01,1.857558929104848389e+01
3.000000000000000000e+00,1.500000000000000000e+01,1.950516549756239471e+01
3.000000000000000000e+00,1.600000000000000000e+01,1.964123311810164907e+01
3.000000000000000000e+00,1.700000000000000000e+01,1.769273417760707545e+01
3.000000000000000000e+00,1.800000000000000000e+01,1.663645923358840761e+01
3.000000000000000000e+00,1.900000000000000000e+01,1.601018225108794013e+01
3.000000000000000000e+00,2.000000000000000000e+01,1.527957859421893438e+01
3.000000000000000000e+00,2.100000000000000000e+01,1.371732258728733100e+01
3.000000000000000000e+00,2.200000000000000000e+01,2.449998847038207828e+01
3.000000000000000000e+00,2.300000000000000000e+01,2.319455403531611992e+01
3.000000000000000000e+00,2.400000000000000000e+01,2.170075514193386823e+01
3.000000000000000000e+00,2.500000000000000000e+01,1.983300819870845189e+01
3.000000000000000000e+00,2.600000000000000000e+01,1.763045661136425579e+01
3.000000000000000000e+00,2.700000000000000000e+01,1.586245869227394678e+01
3.000000000000000000e+00,2.800000000000000000e+01,2.445336991860917308e+01
3.000000000000000000e+00,2.900000000000000000e+01,2.354413498401713767e+01
3.000000000000000000e+00,3.000000000000000000e+01,2.183725791344754441e+01
3.000000000000000000e+00,3.100000000000000000e+01,2.013429657720277177e+01
3.000000000000000000e+00,3.200000000000000000e+01,1.929930832453256428e+01
3.000000000000000000e+00,3.300000000000000000e+01,1.795231941625299399e+01
3.000000000000000000e+00,3.400000000000000000e+01,1.688309243327858411e+01
3.000000000000000000e+00,3.500000000000000000e+01,1.599454974674237917e+01
3.000000000000000000e+00,3.600000000000000000e+01,1.519775367131845556e+01
3.000000000000000000e+00,3.700000000000000000e+01,1.383241061419224138e+01
3.000000000000000000e+00,3.800000000000000000e+01,1.327648082050350276e+01
3.000000000000000000e+00,3.900000000000000000e+01,1.250247229444327957e+01
3.000000000000000000e+00,4.000000000000000000e+01,1.192564601433405080e+01
3.000000000000000000e+00,4.100000000000000000e+01,1.106394762026988943e+01
3.000000000000000000e+00,4.200000000000000000e+01,9.799150206885022030e+00
3.000000000000000000e+00,4.300000000000000000e+01,6.284328481131780997e+00
3.000000000000000000e+00,4.400000000000000000e+01,5.218028875812700029e+00
3.000000000000000000e+00,4.500000000000000000e+01,5.337539637877843468e+00
3.000000000000000000e+00,4.600000000000000000e+01,5.605534914077803244e+00
3.000000000000000000e+00,4.700000000000000000e+01,5.372136132293928057e+00
3.000000000000000000e+00,4.800000000000000000e+01,4.907362379114731610e+00
3.000000000000000000e+00,4.900000000000000000e+01,4.744074958736032244e+00
3.000000000000000000e+00,5.000000000000000000e+01,5.237358252749205079e+00
3.000000000000000000e+00,5.100000000000000000e+01,5.752745212611592329e+00
3.000000000000000000e+00,5.200000000000000000e+01,6.593024646710235359e+00
3.000000000000000000e+00,5.300000000000000000e+01,7.313522604528842841e+00
3.000000000000000000e+00,5.400000000000000000e+01,8.698503155257538921e+00
3.000000000000000000e+00,5.500000000000000000e+01,9.892889889898622613e+00
3.000000000000000000e+00,5.600000000000000000e+01,1.290815253080122282e+01
3.000000000000000000e+00,5.700000000000000000e+01,1.229064824954619262e+01
3.000000000000000000e+00,5.800000000000000000e+01,1.141650355261291594e+01
3.000000000000000000e+00,5.900000000000000000e+01,1.051127843187378197e+01
3.000000000000000000e+00,6.000000000000000000e+01,1.014795122838927455e+01
3.000000000000000000e+00,6.100000000000000000e+01,9.767473529839856283e+00
3.000000000000000000e+00,6.200000000000000000e+01,8.567633186538113677e+00
3.000000000000000000e+00,6.300000000000000000e+01,7.340413260324631928e+00
3.000000000000000000e+00,6.400000000000000000e+01,5.569508161982891004e+00
3.000000000000000000e+00,6.500000000000000000e+01,5.057567807471321508e+00
3.000000000000000000e+00,6.600000000000000000e+01,4.563177498175298830e+00
3.000000000000000000e+00,6.700000000000000000e+01,4.880524933989339509e+00
3.000000000000000000e+00,6.800000000000000000e+01,6.106166170989663300e+00
3.000000000000000000e+00,6.900000000000000000e+01,7.020358911037426708e+00
3.000000000000000000e+00,7.000000000000000000e+01,7.993800602167258518e+00
3.000000000000000000e+00,7.100000000000000000e+01,6.567318841972313415e+00
3.000000000000000000e+00,7.200000000000000000e+01,6.854766996244661570e+00
3.000000000000000000e+00,7.300000000000000000e+01,7.999690689672120492e+00
3.000000000000000000e+00,7.400000000000000000e+01,8.432552477674763125e+00
3.000000000000000000e+00,7.500000000000000000e+01,9.579617853160687702e+00
3.000000000000000000e+00,7.600000000000000000e+01,1.017156107390725417e+01
3.000000000000000000e+00,7.700000000000000000e+01,1.028849032446836809e+01
3.000000000000000000e+00,7.800000000000000000e+01,9.738526321462593671e+00
3.000000000000000000e+00,7.900000000000000000e+01,8.628387543595218645e+00
3.000000000000000000e+00,8.000000000000000000e+01,8.850296390101789257e+00
4.000000000000000000e+00,0.000000000000000000e+00,4.915900299265231865e+00
4.000000000000000000e+00,1.000000000000000000e+00,3.172123851429279107e+00
4.000000000000000000e+00,2.000000000000000000e+00,2.444605247400054804e+00
4.000000000000000000e+00,3.000000000000000000e+00,1.053214245133967664e+00
4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,5.000000000000000000e+00,3.049892043312259826e+00
4.000000000000000000e+00,6.000000000000000000e+00,8.185101368101175723e+00
4.000000000000000000e+00,7.000000000000000000e+00,7.956651139027729691e+00
4.000000000000000000e+00,8.000000000000000000e+00,7.696906489848123201e+00
4.000000000000000000e+00,9.000000000000000000e+00,6.690936212416723095e+00
4.000000000000000000e+00,1.000000000000000000e+01,6.223067571303099399e+00
4.000000000000000000e+00,1.100000000000000000e+01,5.110142289805945204e+00
4.000000000000000000e+00,1.200000000000000000e+01,3.814120447327538965e+00
4.000000000000000000e+00,1.300000000000000000e+01,3.022560035668393041e+00
4.000000000000000000e+00,1.400000000000000000e+01,1.812430526544849485e+01
4.000000000000000000e+00,1.500000000000000000e+01,1.898447126317181599e+01
4.000000000000000000e+00,1.600000000000000000e+01,1.907044425317248937e+01
4.000000000000000000e+00,1.700000000000000000e+01,1.705134811190527344e+01
4.000000000000000000e+00,1.800000000000000000e+01,1.594860276758463868e+01
4.000000000000000000e+00,1.900000000000000000e+01,1.528923268041919492e+01
4.000000000000000000e+00,2.000000000000000000e+01,1.450994184016534660e+01
4.000000000000000000e+00,2.100000000000000000e+01,1.282062426782980502e+01
4.000000000000000000e+00,2.200000000000000000e+01,2.354872538802138493e+01
4.000000000000000000e+00,2.300000000000000000e+01,2.224935008414969673e+01
4.000000000000000000e+00,2.400000000000000000e+01,2.075818615335592199e+01
4.000000000000000000e+00,2.500000000000000000e+01,1.890157461272601935e+01
4.000000000000000000e+00,2.600000000000000000e+01,1.669667773331021365e+01
4.000000000000000000e+00,2.700000000000000000e+01,1.497345933424993802e+01
4.000000000000000000e+00,2.800000000000000000e+01,2.363659998458079059e+01
4.000000000000000000e+00,2.900000000000000000e+01,2.269990070433645357e+01
4.000000000000000000e+00,3.000000000000000000e+01,2.097603561200190114e+01
4.000000000000000000e+00,3.100000000000000000e+01,1.927534219321821141e+01
4.000000000000000000e+00,3.200000000000000000e+01,1.844889555303000961e+01
4.000000000000000000e+00,3.300000000000000000e+01,1.711890438113784185e+01
4.000000000000000000e+00,3.400000000000000000e+01,1.607187395404707075e+01
4.000000000000000000e+00,3.500000000000000000e+01,1.521342393217687672e+01
4.000000000000000000e+00,3.600000000000000000e+01,1.445701451674285920e+01
4.000000000000000000e+00,3.700000000000000000e+01,1.308829300796966066e+01
4.000000000000000000e+00,3.800000000000000000e+01,1.250190896838670973e+01
4.000000000000000000e+00,3.900000000000000000e+01,1.168114852697387818e+01
4.000000000000000000e+00,4.000000000000000000e+01,1.106473848561979523e+01
4.000000000000000000e+00,4.100000000000000000e+01,1.017290972491114154e+01
4.000000000000000000e+00,4.200000000000000000e+01,8.928255794565396641e+00
4.000000000000000000e+00,4.300000000000000000e+01,5.231527775104026112e+00
4.000000000000000000e+00,4.400000000000000000e+01,4.389718057503472437e+00
4.000000000000000000e+00,4.500000000000000000e+01,4.635646517860786631e+00
4.000000000000000000e+00,4.600000000000000000e+01,5.101349364356841498e+00
4.000000000000000000e+00,4.700000000000000000e+01,5.154438648220272867e+00
4.000000000000000000e+00,4.800000000000000000e+01,4.993399563201920799e+00
4.000000000000000000e+00,4.900000000000000000e+01,5.073664808406357807e+00
4.000000000000000000e+00,5.000000000000000000e+01,5.837487746078539708e+00
4.000000000000000000e+00,5.100000000000000000e+01,6.467344061033143632e+00
4.000000000000000000e+00,5.200000000000000000e+01,7.411004790130545139e+00
4.000000000000000000e+00,5.300000000000000000e+01,8.189236239213377289e+00
4.000000000000000000e+00,5.400000000000000000e+01,9.636522598254840588e+00
4.000000000000000000e+00,5.500000000000000000e+01,1.086032980337389375e+01
4.000000000000000000e+00,5.600000000000000000e+01,1.197343121032231750e+01
4.000000000000000000e+00,5.700000000000000000e+01,1.131453679569472826e+01
4.000000000000000000e+00,5.800000000000000000e+01,1.041119603890109246e+01
4.000000000000000000e+00,5.900000000000000000e+01,9.469941774969298010e+00
4.000000000000000000e+00,6.000000000000000000e+01,9.095785303382349696e+00
4.000000000000000000e+00,6.100000000000000000e+01,8.714307516351082583e+00
4.000000000000000000e+00,6.200000000000000000e+01,7.514856604297504461e+00
4.000000000000000000e+00,6.300000000000000000e+01,6.288187279523597795e+00
